@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

opla_dm5_nominal,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,48,4,0,92.307692,7.692308,0,-0.029703,0.049209,0.175854,42.722609,75.38486,16.58128,5.848934,10.732345,0.318871,0.11248,0.206391,8.861171,0.170407,53.440813,0.979592,48,1,3,0,0,0.020408,1,0.941176,0.979592,0.96,-0.034648,0.979592,0.998823,0.923077,0.943485,0.056515,0.076923,0.886878,0.923077,0.904615,-0.034648,0.979592,0.981262,0.48,0.923077,0,0.001,0,0,0,0,70737,68776,9133,100,53.846154,?
opla_dm5_nominal,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,47,5,0,90.384615,9.615385,0,-0.048387,0.059476,0.190331,51.636322,81.590852,16.58128,6.908939,9.672341,0.318871,0.132864,0.186007,5.819364,0.111911,35.095989,0.959184,47,1,3,0,0,0.040816,2,0.94,0.959184,0.949495,-0.049487,0.959184,0.997622,0.903846,0.944662,0.055338,0.096154,0.885769,0.903846,0.894716,-0.049487,0.959184,0.974682,0.474747,0.903846,0,0.001,0,0,0,0,70737,68776,9133,100,54.807692,?
opla_dm5_nominal,2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,-0.029126,0.053943,0.175815,47.170948,76.031087,16.679676,6.205608,10.474068,0.314711,0.117087,0.197624,6.567931,0.123923,39.376852,0.98,49,1,3,0,0,0.02,1,0.942308,0.98,0.960784,-0.033968,0.966667,0.997714,0.924528,0.944528,0.055472,0.075472,0.88897,0.924528,0.9064,-0.033968,0.966667,0.971428,0.480392,0.924528,0,0.001,0,0,0,0,70580,68635,9274,100,54.716981,?
opla_dm5_nominal,2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,50,3,0,94.339623,5.660377,0,0.371542,0.048299,0.161741,42.235223,69.944559,16.679676,5.436301,11.243375,0.314711,0.102572,0.212139,7.506658,0.141635,45.004817,0.98,49,0.666667,2,0.333333,1,0.02,1,0.960784,0.98,0.970297,0.379972,0.983333,0.998868,0.943396,0.630063,0.369937,0.056604,0.934702,0.943396,0.938016,0.379972,0.983333,0.980064,0.685149,0.943396,0,0.001,0,0,0,0,70580,68635,9274,100,54.716981,?
opla_dm5_nominal,2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,50,3,0,94.339623,5.660377,0,0,0.035749,0.148193,31.260511,64.086088,16.679676,4.2682,12.411476,0.314711,0.080532,0.234179,12.411476,0.234179,74.410776,1,50,1,3,0,0,0,0,0.943396,1,0.970874,?,1,1,0.943396,0.943396,0.056604,0.056604,?,0.943396,?,?,1,1,?,0.943396,0,0.001,0,0,0,0,70580,68635,9274,100,52.830189,?
opla_dm5_nominal,2,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,-0.029126,0.059604,0.181523,52.121145,78.499394,16.679676,6.756861,9.922816,0.314711,0.127488,0.187223,4.207113,0.079379,25.222988,0.98,49,1,3,0,0,0.02,1,0.942308,0.98,0.960784,-0.033968,0.973333,0.998068,0.924528,0.944528,0.055472,0.075472,0.88897,0.924528,0.9064,-0.033968,0.973333,0.976165,0.480392,0.924528,0,0.001,0,0.015625,0,15.625,70580,68635,9274,100,55.660377,?
opla_dm5_nominal,2,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,48,5,0,90.566038,9.433962,0,-0.031128,0.058965,0.191435,45.715431,72.391519,20.553684,7.110929,13.442755,0.387805,0.134168,0.253637,11.530329,0.217553,56.0986,0.979592,48,1,4,0,0,0.020408,1,0.923077,0.979592,0.950495,-0.039621,0.979592,0.99846,0.90566,0.926069,0.073931,0.09434,0.853411,0.90566,0.87876,-0.039621,0.979592,0.975306,0.475248,0.90566,0,0.001,0,0,0,0,70596,68635,9274,100,54.716981,?
opla_dm5_nominal,2,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,0,0.067183,0.23102,52.086245,87.360682,20.553684,24.635868,-4.082184,0.387805,0.464828,-0.077022,7.209472,0.136028,35.076299,1,49,1,4,0,0,0,0,0.924528,1,0.960784,?,0.767857,0.968587,0.924528,0.924528,0.075472,0.075472,?,0.924528,?,?,0.767857,0.936971,?,0.924528,0,0.001,0,0,0,0,70580,68635,9274,96.226415,52.830189,?
opla_dm5_nominal,2,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,0,0.057134,0.209717,44.29542,79.304995,20.553684,15.270154,5.28353,0.387805,0.288116,0.099689,11.678432,0.220348,56.819167,1,49,1,4,0,0,0,0,0.924528,1,0.960784,?,0.931122,0.98898,0.924528,0.924528,0.075472,0.075472,?,0.924528,?,?,0.931122,0.973378,?,0.924528,0,0.001,0,0,0,0,70580,68635,9274,98.113208,52.830189,?
opla_dm5_nominal,2,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,46,6,0,88.461538,11.538462,0,-0.061224,0.074538,0.219458,64.712577,94.077128,16.58128,9.110956,7.470323,0.318871,0.175211,0.14366,1.746172,0.03358,10.530982,0.938776,46,1,3,0,0,0.061224,3,0.938776,0.938776,0.938776,-0.061224,0.938776,0.996421,0.884615,0.94584,0.05416,0.115385,0.884615,0.884615,0.884615,-0.061224,0.938776,0.96105,0.469388,0.884615,0,0.001,0,0,0,0,70729,68776,9133,100,55.769231,?
opla_dm5_nominal,2,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,48,4,0,92.307692,7.692308,0,-0.029703,0.051774,0.186999,44.949579,80.162325,16.58128,6.618954,9.962326,0.318871,0.127288,0.191583,8.091151,0.155599,48.796906,0.979592,48,1,3,0,0,0.020408,1,0.941176,0.979592,0.96,-0.034648,0.979592,0.998823,0.923077,0.943485,0.056515,0.076923,0.886878,0.923077,0.904615,-0.034648,0.979592,0.97966,0.48,0.923077,0,0.001,0,0,0,0,70729,68776,9133,100,53.846154,?
opla_dm5_nominal,2,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,49,3,0,94.230769,5.769231,0,0,0.036409,0.149611,31.609402,64.135281,16.58128,4.266145,12.315135,0.318871,0.082041,0.23683,12.315135,0.23683,74.271316,1,49,1,3,0,0,0,0,0.942308,1,0.970297,?,1,1,0.942308,0.942308,0.057692,0.057692,?,0.942308,?,?,1,1,?,0.942308,0,0.001,0,0,0,0,70737,68776,9133,100,52.884615,?
opla_dm5_nominal,3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,0,0.053333,0.198024,41.348649,74.883023,20.553684,14.480442,6.073242,0.387805,0.273216,0.114589,12.468144,0.235248,60.661358,1,49,1,4,0,0,0,0,0.924528,1,0.960784,?,0.946429,0.991429,0.924528,0.924528,0.075472,0.075472,?,0.924528,?,?,0.946429,0.976226,?,0.924528,0,0.001,0,0,0,0,70596,68635,9274,98.113208,52.830189,?
opla_dm5_nominal,3,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,0,0.043907,0.158395,34.040741,59.897294,20.553684,5.004303,15.549381,0.387805,0.094421,0.293385,15.549381,0.293385,75.652523,1,49,1,4,0,0,0,0,0.924528,1,0.960784,?,1,1,0.924528,0.924528,0.075472,0.075472,?,0.924528,?,?,1,1,?,0.924528,0,0.001,0,0,0,0,70596,68635,9274,100,53.773585,?
opla_dm5_nominal,3,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,48,5,0,90.566038,9.433962,0,-0.031128,0.074686,0.212833,57.903317,80.483237,20.553684,9.110117,11.443567,0.387805,0.171889,0.215916,5.706288,0.107666,27.762849,0.979592,48,1,4,0,0,0.020408,1,0.923077,0.979592,0.950495,-0.039621,0.959184,0.996827,0.90566,0.926069,0.073931,0.09434,0.853411,0.90566,0.87876,-0.039621,0.959184,0.965171,0.475248,0.90566,0,0.001,0,0,0,0,70580,68635,9274,100,56.603774,?
opla_dm5_nominal,3,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,-0.029126,0.054596,0.180112,47.741678,77.889481,16.679676,6.436047,10.243629,0.314711,0.121435,0.193276,6.506911,0.122772,39.011017,0.98,49,1,3,0,0,0.02,1,0.942308,0.98,0.960784,-0.033968,0.976667,0.998468,0.924528,0.944528,0.055472,0.075472,0.88897,0.924528,0.9064,-0.033968,0.976667,0.978429,0.480392,0.924528,0,0.001,0,0,0,0,70596,68635,9274,100,54.716981,?
opla_dm5_nominal,3,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,-0.029126,0.062112,0.21093,54.31435,91.216402,16.679676,15.588688,1.090988,0.314711,0.294126,0.020585,3.682613,0.069483,22.078446,0.98,49,1,3,0,0,0.02,1,0.942308,0.98,0.960784,-0.033968,0.903333,0.989959,0.924528,0.944528,0.055472,0.075472,0.88897,0.924528,0.9064,-0.033968,0.903333,0.95515,0.480392,0.924528,0,0.001,0,0,0,0,70580,68635,9274,98.113208,53.773585,?
opla_dm5_nominal,3,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,48,5,0,90.566038,9.433962,0,-0.047431,0.078457,0.24114,68.606947,104.280812,16.679676,18.171118,-1.491442,0.314711,0.342851,-0.02814,-0.657549,-0.012407,-3.942216,0.96,48,1,3,0,0,0.04,2,0.941176,0.96,0.950495,-0.048507,0.88,0.988643,0.90566,0.94566,0.05434,0.09434,0.887902,0.90566,0.896693,-0.048507,0.88,0.94721,0.475248,0.90566,0,0.001,0,0,0,0,70580,68635,9274,98.113208,54.716981,?
opla_dm5_nominal,3,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,47,6,0,88.679245,11.320755,0,-0.06,0.075325,0.223525,65.867897,96.663078,16.679676,9.584099,7.095577,0.314711,0.180832,0.133879,1.269248,0.023948,7.609548,0.94,47,1,3,0,0,0.06,3,0.94,0.94,0.94,-0.06,0.94,0.99656,0.886792,0.946792,0.053208,0.113208,0.886792,0.886792,0.886792,-0.06,0.94,0.963736,0.47,0.886792,0,0.001,0,0,0,0,70596,68635,9274,100,55.660377,?
opla_dm5_nominal,3,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,49,3,0,94.230769,5.769231,0,0,0.045368,0.168173,39.388001,72.092309,16.58128,5.586354,10.994926,0.318871,0.10743,0.211441,9.123751,0.175457,55.024407,1,49,1,3,0,0,0,0,0.942308,1,0.970297,?,0.993197,0.999592,0.942308,0.942308,0.057692,0.057692,?,0.942308,?,?,0.993197,0.994808,?,0.942308,0,0.001,0,0,0,0,70737,68776,9133,100,53.846154,?
opla_dm5_nominal,3,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,48,4,0,92.307692,7.692308,0,-0.029703,0.050494,0.180401,43.837845,77.334063,16.58128,6.111666,10.469614,0.318871,0.117532,0.201339,8.598439,0.165355,51.856307,0.979592,48,1,3,0,0,0.020408,1,0.941176,0.979592,0.96,-0.034648,0.979592,0.998823,0.923077,0.943485,0.056515,0.076923,0.886878,0.923077,0.904615,-0.034648,0.979592,0.97966,0.48,0.923077,0,0.001,0,0,0,0,70721,68776,9133,100,53.846154,?
opla_dm5_nominal,3,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,49,3,0,94.230769,5.769231,0,0,0.044085,0.15836,38.273942,67.885499,16.58128,4.943206,11.638073,0.318871,0.095062,0.223809,9.597479,0.184567,57.881411,1,49,1,3,0,0,0,0,0.942308,1,0.970297,?,0.982993,0.998823,0.942308,0.942308,0.057692,0.057692,?,0.942308,?,?,0.982993,0.978057,?,0.942308,0.001,0.001,0,0,0,0,70737,68776,9133,100,53.846154,?
opla_dm5_nominal,4,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,-0.029126,0.062119,0.21093,54.320142,91.216407,16.679676,15.589195,1.090481,0.314711,0.294136,0.020575,3.792733,0.071561,22.738649,0.98,49,1,3,0,0,0.02,1,0.942308,0.98,0.960784,-0.033968,0.91,0.990737,0.924528,0.944528,0.055472,0.075472,0.88897,0.924528,0.9064,-0.033968,0.91,0.955986,0.480392,0.924528,0,0.001,0,0,0,0,70580,68635,9274,98.113208,53.773585,?
opla_dm5_nominal,4,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,-0.029126,0.054606,0.180112,47.750363,77.889492,16.679676,6.436807,10.242869,0.314711,0.121449,0.193262,6.395525,0.12067,38.34322,0.98,49,1,3,0,0,0.02,1,0.942308,0.98,0.960784,-0.033968,0.973333,0.998084,0.924528,0.944528,0.055472,0.075472,0.88897,0.924528,0.9064,-0.033968,0.973333,0.973664,0.480392,0.924528,0,0.001,0,0.015625,0,15.625,70580,68635,9274,100,54.716981,?
opla_dm5_nominal,4,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,47,6,0,88.679245,11.320755,0,-0.06,0.072168,0.213334,63.107436,92.256206,16.679676,8.754024,7.925652,0.314711,0.16517,0.149541,2.209949,0.041697,13.249351,0.94,47,1,3,0,0,0.06,3,0.94,0.94,0.94,-0.06,0.94,0.996559,0.886792,0.946792,0.053208,0.113208,0.886792,0.886792,0.886792,-0.06,0.94,0.964679,0.47,0.886792,0,0.001,0,0,0,0,70596,68635,9274,100,55.660377,?
opla_dm5_nominal,4,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,48,5,0,90.566038,9.433962,0,-0.047431,0.06588,0.218159,57.609082,94.342542,16.679676,16.062315,0.617361,0.314711,0.303063,0.011648,3.208986,0.060547,19.238902,0.96,48,1,3,0,0,0.04,2,0.941176,0.96,0.950495,-0.048507,0.903333,0.990775,0.90566,0.94566,0.05434,0.09434,0.887902,0.90566,0.896693,-0.048507,0.903333,0.956135,0.475248,0.90566,0,0.001,0,0,0,0,70596,68635,9274,98.113208,53.773585,?
opla_dm5_nominal,4,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,48,5,0,90.566038,9.433962,0,-0.031128,0.072805,0.238355,56.445331,90.13427,20.553684,17.67962,2.874064,0.387805,0.333578,0.054228,7.35654,0.138803,35.791831,0.979592,48,1,4,0,0,0.020408,1,0.923077,0.979592,0.950495,-0.039621,0.931122,0.990546,0.90566,0.926069,0.073931,0.09434,0.853411,0.90566,0.87876,-0.039621,0.931122,0.956669,0.475248,0.90566,0,0.001,0,0,0,0,70580,68635,9274,98.113208,53.773585,?
opla_dm5_nominal,4,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,0,0.058987,0.180184,45.732368,68.136939,20.553684,6.698575,13.855109,0.387805,0.126388,0.261417,10.030256,0.18925,48.800285,1,49,1,4,0,0,0,0,0.924528,1,0.960784,?,0.989796,0.998399,0.924528,0.924528,0.075472,0.075472,?,0.924528,?,?,0.989796,0.985942,?,0.924528,0,0.001,0,0,0,0,70580,68635,9274,100,55.660377,?
opla_dm5_nominal,4,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,0,0.051451,0.16964,39.889633,64.149551,20.553684,5.851743,14.701941,0.387805,0.11041,0.277395,12.789515,0.241312,62.224926,1,49,1,4,0,0,0,0,0.924528,1,0.960784,?,0.997449,0.999592,0.924528,0.924528,0.075472,0.075472,?,0.924528,?,?,0.997449,0.995849,?,0.924528,0,0.001,0,0,0,0,70596,68635,9274,100,54.716981,?
opla_dm5_nominal,4,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,49,3,0,94.230769,5.769231,0,0,0.048605,0.179724,42.197723,77.043681,16.58128,6.206746,10.374534,0.318871,0.119361,0.19951,8.503359,0.163526,51.282887,1,49,1,3,0,0,0,0,0.942308,1,0.970297,?,0.982993,0.998823,0.942308,0.942308,0.057692,0.057692,?,0.942308,?,?,0.982993,0.97966,?,0.942308,0,0.001,0,0,0,0,70729,68776,9133,100,53.846154,?
opla_dm5_nominal,4,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,48,4,0,92.307692,7.692308,0,-0.029703,0.053692,0.192567,46.61483,82.549235,16.58128,6.940325,9.640954,0.318871,0.133468,0.185403,7.76978,0.149419,46.858746,0.979592,48,1,3,0,0,0.020408,1,0.941176,0.979592,0.96,-0.034648,0.979592,0.998823,0.923077,0.943485,0.056515,0.076923,0.886878,0.923077,0.904615,-0.034648,0.979592,0.97966,0.48,0.923077,0,0.001,0,0,0,0,70729,68776,9133,100,53.846154,?
opla_dm5_nominal,4,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,49,3,0,94.230769,5.769231,0,0,0.04026,0.166621,34.952775,71.426692,16.58128,5.265235,11.316044,0.318871,0.101255,0.217616,11.316044,0.217616,68.245904,1,49,1,3,0,0,0,0,0.942308,1,0.970297,?,1,1,0.942308,0.942308,0.057692,0.057692,?,0.942308,?,?,1,1,?,0.942308,0.001,0,0,0,0,0,70737,68776,9133,100,52.884615,?
opla_dm5_nominal,5,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,50,3,0,94.339623,5.660377,0,0,0.043305,0.160156,37.868487,69.259375,16.679676,5.116601,11.563075,0.314711,0.09654,0.218171,9.694716,0.182919,58.122927,1,50,1,3,0,0,0,0,0.943396,1,0.970874,?,0.993333,0.999231,0.943396,0.943396,0.056604,0.056604,?,0.943396,?,?,0.993333,0.98984,?,0.943396,0,0.001,0,0,0,0,70596,68635,9274,100,53.773585,?
opla_dm5_nominal,5,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,48,5,0,90.566038,9.433962,0,-0.047431,0.069955,0.211271,61.1721,91.364055,16.679676,8.693612,7.986064,0.314711,0.16403,0.15068,2.380988,0.044924,14.274785,0.96,48,1,3,0,0,0.04,2,0.941176,0.96,0.950495,-0.048507,0.95,0.996936,0.90566,0.94566,0.05434,0.09434,0.887902,0.90566,0.896693,-0.048507,0.95,0.963776,0.475248,0.90566,0,0.001,0,0,0,0,70580,68635,9274,100,55.660377,?
opla_dm5_nominal,5,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,50,3,0,94.339623,5.660377,0,0,0.034464,0.14273,30.137568,61.723576,16.679676,4.003646,12.676031,0.314711,0.07554,0.23917,12.676031,0.23917,75.996862,1,50,1,3,0,0,0,0,0.943396,1,0.970874,?,1,1,0.943396,0.943396,0.056604,0.056604,?,0.943396,?,?,1,1,?,0.943396,0,0.001,0,0,0,0,70596,68635,9274,100,52.830189,?
opla_dm5_nominal,5,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,50,3,0,94.339623,5.660377,0,0,0.033863,0.141024,29.611408,60.985612,16.679676,3.946525,12.733151,0.314711,0.074463,0.240248,12.733151,0.240248,76.339319,1,50,1,3,0,0,0,0,0.943396,1,0.970874,?,1,1,0.943396,0.943396,0.056604,0.056604,?,0.943396,?,?,1,1,?,0.943396,0,0.001,0,0,0,0,70596,68635,9274,100,52.830189,?
opla_dm5_nominal,5,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,47,6,0,88.679245,11.320755,0,-0.05298,0.092277,0.280153,71.541494,105.940275,20.553684,35.692663,-15.138979,0.387805,0.673446,-0.285641,0.110248,0.00208,0.536388,0.959184,47,1,4,0,0,0.040816,2,0.921569,0.959184,0.94,-0.05658,0.790816,0.969951,0.886792,0.927609,0.072391,0.113208,0.852016,0.886792,0.869057,-0.05658,0.790816,0.911123,0.47,0.886792,0,0.001,0,0,0,0,70580,68635,9274,94.339623,52.830189,?
opla_dm5_nominal,5,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,48,5,0,90.566038,9.433962,0,-0.031128,0.069002,0.194081,53.497019,73.392136,20.553684,7.754125,12.799559,0.387805,0.146304,0.241501,6.951654,0.131163,33.821935,0.979592,48,1,4,0,0,0.020408,1,0.923077,0.979592,0.950495,-0.039621,0.97449,0.997627,0.90566,0.926069,0.073931,0.09434,0.853411,0.90566,0.87876,-0.039621,0.97449,0.970852,0.475248,0.90566,0,0.001,0,0,0,0,70580,68635,9274,100,56.603774,?
opla_dm5_nominal,5,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,474,53,49,4,0,92.45283,7.54717,0,0,0.059594,0.203255,46.202458,76.861378,20.553684,15.063379,5.490305,0.387805,0.284215,0.103591,9.972781,0.188166,48.52065,1,49,1,4,0,0,0,0,0.924528,1,0.960784,?,0.959184,0.993761,0.924528,0.924528,0.075472,0.075472,?,0.924528,?,?,0.959184,0.979336,?,0.924528,0,0.001,0,0,0,0,70596,68635,9274,98.113208,53.773585,?
opla_dm5_nominal,5,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.0431,475,52,48,4,0,92.307692,7.692308,0,-0.029703,0.063327,0.212964,54.979686,91.293299,16.58128,16.007544,0.573736,0.318871,0.307837,0.011033,3.684852,0.070863,22.222964,0.979592,48,1,3,0,0,0.020408,1,0.941176,0.979592,0.96,-0.034648,0.785714,0.983828,0.923077,0.943485,0.056515,0.076923,0.886878,0.923077,0.904615,-0.034648,0.785714,0.947996,0.48,0.923077,0,0.001,0,0,0,0,70729,68776,9133,98.076923,53.846154,?
